shopify_id,handle,title,vendor,current_type,suggested_type,confidence,validation_status,reasoning,alternative_types,cat_title,cat_slug,current_canonical_url,proposed_canonical_url,redirect_required,redirect_from,redirect_to,tags,collections,model_used,vision_escalated,suggested_brand_handles
gid://shopify/Product/7991661429028,thomas-cook-western-bomber-boots-ladies,Western Boots Thomas Cook Bomber Ladies,Ascot Saddlery,FOOTWEAR: Western & Roper Boots,FOOTWEAR: Western & Roper Boots,95,auto,"The product is clearly described as 'Western Boots' in both the title and description, and the canonical collection hint is 'clothing/footwear/western'. The vendor is Ascot Saddlery, which supports the equestrian context. The current type matches the product description accurately.",FOOTWEAR: Casual Footwear; FOOTWEAR: Equestrian Footwear,Clothing > FOOTWEAR: Equestrian Footwear > FOOTWEAR: Western & Roper Boots,/clothing/footwear/western,/clothing/footwear/western/thomas-cook-western-bomber-boots-ladies,/clothing/footwear/western/thomas-cook-western-bomber-boots-ladies,no,,,10.0; 8.0; 9.0; ascot saddlery; australia only,footwear; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991662248228,thomas-cook-wonder-moleskin-jeans-sand-ladies,Moleskin Jeans Thomas Cook Wonder Sand Ladies,Ascot Saddlery,CLOTHING: Jeans,Jeans,90,auto,"The product is described as 'Moleskin Jeans' and 'Wonder Jean' with a focus on style and comfort, indicating it is a type of jeans. The canonical collection hint also suggests 'clothing/mens/jeans', but the product is specifically for ladies, aligning with the 'Jeans' type. The vendor is Ascot Saddlery, which supports the equestrian context.",CLOTHING: Jeans; Ladies Clothing,Clothing > Mens > Mens Jeans,/clothing/mens/jeans,/clothing/mens/jeans/thomas-cook-wonder-moleskin-jeans-sand-ladies,/clothing/mens/jeans/thomas-cook-wonder-moleskin-jeans-sand-ladies,no,,,10; 12; 14; 16; ascot saddlery,horse-riding-apparel; ascot-saddlery; on-sale,gpt-4o,no,
gid://shopify/Product/7991664509220,tie-out-tether-stake,Tie Out Tether Stake,Ascot Saddlery,Dog Collars & Leads,Dog Collars & Leads,90,auto,"The product is a 'Tie Out Tether Stake' used to confine dogs safely, which aligns with the 'Dog Collars & Leads' category. The canonical collection hint and image alts also support this classification.",Dog Accessories; Dog Walking; Dog Kennels Carriers & Pens,Pet > Dogs > Dog Collars & Leads,/pet/dog/collars-and-leads,/pet/dog/collars-and-leads/tie-out-tether-stake,/pet/dog/collars-and-leads/tie-out-tether-stake,no,,,ascot saddlery; australia only,pets; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991665000740,tom-thumb-snaffle-chrome-plated,Tom Thumb Snaffle Chrome Plated,Ascot Saddlery,HORSE: Bits,Bits,95,auto,"The product is a 'Tom Thumb Snaffle Chrome Plated' bit, which is a type of horse bit. The title, tags, and collections all indicate that this is a bit used for horses. The canonical collection hint 'horse/bits' and the current type 'HORSE: Bits' further support this classification.",HORSE: Bits; Bits - Bit Accessories,Horse > Bits,/horse/bits,/horse/bits/tom-thumb-snaffle-chrome-plated,/horse/bits/tom-thumb-snaffle-chrome-plated,no,,,"10.5cm 4.0""; 11.5cm 4.5""; 12.5cm 5.0""; 13.5cm 5.5""; ascot saddlery",horse-bits; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991665164580,tie-out-cable-pvc-coated,Tie Out Cable Pvc Coated,Ascot Saddlery,Dog Collars & Leads,Dog Collars & Leads,95,auto,"The product is a tie-out cable specifically designed for dogs, as indicated by the title, description, and canonical collection hint. It is used to confine dogs safely, aligning with the 'Dog Collars & Leads' category.",Dog Accessories,Pet > Dogs > Dog Collars & Leads,/pet/dog/collars-and-leads,/pet/dog/collars-and-leads/tie-out-cable-pvc-coated,/pet/dog/collars-and-leads/tie-out-cable-pvc-coated,no,,,3mt; 4.5mt; 6mt; 9mt; ascot saddlery,pets; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991665525028,thunder-anxiety-dog-shirt,Thunder Anxiety Dog Shirt,Ascot Saddlery,Dog Rugs & Fashion,Dog Rugs & Fashion,90,auto,"The product is a shirt designed for dogs to alleviate anxiety, fitting under the category of dog apparel. The current type 'Dog Rugs & Fashion' aligns with this as it encompasses clothing items for dogs. The tags and description emphasize its use as a garment for dogs, supporting this classification.",Dog Accessories; Dog Walking; Dog Potions & Lotions,Pet > Dogs > Dog Rugs & Fashion,/pet/dog/coats-and-rugs,/pet/dog/coats-and-rugs/thunder-anxiety-dog-shirt,/pet/dog/coats-and-rugs/thunder-anxiety-dog-shirt,no,,,ascot saddlery; australia only; dog coats; large; small,pets; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991665557796,tongue-clip-straps-stainless-steel,Tongue Clip & Straps Stainless Steel,Ascot Saddlery,HORSE: Bits,HORSE: Bits,95,auto,"The product is a 'Tongue Clip & Straps Stainless Steel' used to prevent a horse from putting its tongue over the bit. The canonical collection hint and image alts both reference 'HORSE: Bits', which aligns with the product's function and description.",Bits; Bits - Bit Accessories,Horse > Bits,/horse/bits,/horse/bits/tongue-clip-straps-stainless-steel,/horse/bits/tongue-clip-straps-stainless-steel,no,,,ascot saddlery; australia only,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991665590564,tom-thumb-snaffle-stainless-steel,Tom Thumb Snaffle Stainless Steel,Ascot Saddlery,HORSE: Bits,Bits,95,auto,"The product is a 'Tom Thumb Snaffle Stainless Steel' bit, as indicated by the title, description, and canonical collection hint 'horse/bits'. The current type 'HORSE: Bits' aligns with the allowed type 'Bits'.",HORSE: Bits; Bits - Bit Accessories,Horse > Bits,/horse/bits,/horse/bits/tom-thumb-snaffle-stainless-steel,/horse/bits/tom-thumb-snaffle-stainless-steel,no,,,"09.0cm 3.5""; 10.0cm 4.0""; 11.5cm 4.5""; 12.5cm 5.0""; 13.5cm 5.5""",horse-bits; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991665688868,tongue-layer-rubber-black,Tongue Layer Rubber Black,Ascot Saddlery,HORSE: Bits,HORSE: Bits,95,auto,"The product is a 'Tongue Layer Rubber' designed to be used with a bit, as indicated by the description and canonical collection hint 'horse/bits'. The current type 'HORSE: Bits' is the most specific and appropriate classification.",Bits - Bit Accessories,Horse > Bits,/horse/bits,/horse/bits/tongue-layer-rubber-black,/horse/bits/tongue-layer-rubber-black,no,,,ascot saddlery; australia only,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991665918244,tongue-tie-leather-brown,Tongue Tie Leather Brown,Ascot Saddlery,HORSE: Bits,HORSE: Bits,95,auto,"The product is a 'Tongue Tie Leather Brown' used in harness racing, which aligns with the 'HORSE: Bits' category. The canonical collection hint and image alts also support this classification.",Bits; Bits - Bit Accessories,Horse > Bits,/horse/bits,/horse/bits/tongue-tie-leather-brown,/horse/bits/tongue-tie-leather-brown,no,,,ascot saddlery; australia only,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991666180388,tongue-tie-rubber-singles,Tongue Tie Rubber Singles,Ascot Saddlery,HORSE: Bits,HORSE: Bits,95,auto,"The product is a 'Tongue Tie Rubber Singles' used in harness racing, which aligns with the 'HORSE: Bits' category. The canonical collection hint and image alts also support this classification.",Bits; Bits - Bit Accessories,Horse > Bits,/horse/bits,/horse/bits/tongue-tie-rubber-singles,/horse/bits/tongue-tie-rubber-singles,no,,,ascot saddlery; australia only,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991666278692,tooth-brush-paste-large-breed,Tooth Brush & Paste Large Breed,Ascot Saddlery,Dog Potions & Lotions,Dog Potions & Lotions,95,auto,"The product is a dental care kit for dogs, which fits under 'Dog Potions & Lotions' as it involves maintaining oral hygiene, similar to lotions for skin care. The canonical collection hint and image alts also support this classification.",Dog Accessories; Dog Grooming & Coat Care,Pet > Dogs > Dog Potions & Lotions,/pet/dog/skin-care,/pet/dog/skin-care/tooth-brush-paste-large-breed,/pet/dog/skin-care/tooth-brush-paste-large-breed,no,,,ascot saddlery; australia only,pets; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991666344228,tooth-brush-paste-small-breed,Tooth Brush & Paste Small Breed,Ascot Saddlery,Dog Potions & Lotions,Dog Potions & Lotions,90,auto,"The product is a toothbrush and toothpaste specifically designed for small breed dogs, as indicated by the title and description. The canonical collection hint 'pet/dog/skin-care' and the image alt text 'Dog Potions & Lotions' further support this classification. The current type is already 'Dog Potions & Lotions', which aligns with the product's purpose of dental care for dogs.",Dog Accessories; Dog Grooming & Coat Care; Dog Treats,Pet > Dogs > Dog Potions & Lotions,/pet/dog/skin-care,/pet/dog/skin-care/tooth-brush-paste-small-breed,/pet/dog/skin-care/tooth-brush-paste-small-breed,no,,,ascot saddlery; australia only,pets; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991666475300,tooth-brush-large-breed,Tooth Brush Large Breed,Ascot Saddlery,Dog Potions & Lotions,Dog Accessories,80,auto,"The product is a toothbrush designed for large breed dogs, which fits under 'Dog Accessories'. The canonical collection hint 'pet/dog/skin-care' and the image alt text suggest it could relate to grooming or care, but 'Dog Accessories' is the most fitting type for a toothbrush.",Dog Grooming & Coat Care; Dog Potions & Lotions,Pet > Dogs > Dog Accessories,/pet/dog/accessories,/pet/dog/skin-care/tooth-brush-large-breed,/pet/dog/accessories/tooth-brush-large-breed,yes,/pet/dog/skin-care/tooth-brush-large-breed,/pet/dog/accessories/tooth-brush-large-breed,ascot saddlery; australia only,pets; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991666508068,tooth-brush-small-breed,Tooth Brush Small Breed,Ascot Saddlery,Dog Potions & Lotions,Dog Potions & Lotions,90,auto,"The product is a toothbrush specifically designed for small breed dogs, which aligns with the 'Dog Potions & Lotions' category as it relates to dog care and grooming. The canonical collection hint and image alts also support this classification.",Dog Accessories; Dog Grooming & Coat Care,Pet > Dogs > Dog Potions & Lotions,/pet/dog/skin-care,/pet/dog/skin-care/tooth-brush-small-breed,/pet/dog/skin-care/tooth-brush-small-breed,no,,,ascot saddlery; australia only,pets; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991666770212,tooth-rasp-2-heads-float,Tooth Rasp 2 Heads & Float,Ascot Saddlery,STABLE: Instruments,STABLE: Instruments,100,auto,"The product is a tooth rasp set, which is a type of instrument used in horse care, specifically for dental maintenance. The canonical collection hint and image alts both indicate 'STABLE: Instruments', confirming its classification.",,Horse > Stable Accessories > STABLE: Instruments,/horse/stable/instruments,/horse/stable/instruments/tooth-rasp-2-heads-float,/horse/stable/instruments/tooth-rasp-2-heads-float,no,,,ascot saddlery; australia only,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991666835748,tooth-rasp-float-reversible,Tooth Rasp Float Reversible,Ascot Saddlery,STABLE: Instruments,STABLE: Instruments,95,auto,"The product is a 'Tooth Rasp Float Reversible', which is a tool used in equine dentistry, fitting well under 'STABLE: Instruments'. The canonical collection hint and image alts also support this classification.",STABLE: First Aid & Dressings; STABLE: Grooming,Horse > Stable Accessories > STABLE: Instruments,/horse/stable/instruments,/horse/stable/instruments/tooth-rasp-float-reversible,/horse/stable/instruments/tooth-rasp-float-reversible,no,,,ascot saddlery; australia only,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991667294500,toptac-fleece-tendon-boots-black,Tendon Boots Fleece Toptac Black,Ascot Saddlery,HORSE: Horse Boots,Tendon Boots,95,auto,"The product is described as 'Toptac Fleece Tendon Boots' and is categorized under 'horse/boots', indicating it is specifically a type of tendon boot for horses.",Horse Boots; Exercise Boots,Horse > HORSE: Horse Boots > Tendon Boots,/horse/boots/tendon-boots,/horse/boots/toptac-fleece-tendon-boots-black,/horse/boots/tendon-boots/toptac-fleece-tendon-boots-black,yes,/horse/boots/toptac-fleece-tendon-boots-black,/horse/boots/tendon-boots/toptac-fleece-tendon-boots-black,ascot saddlery; australia only; large; medium; small,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991667589412,tooth-rasp-float-tungsten-coarse,Tooth Rasp Float Tungsten Coarse,Ascot Saddlery,STABLE: Instruments,STABLE: Instruments,100,auto,"The product is a 'Tooth Rasp Float Tungsten Coarse', which is a tool used in equine dentistry, fitting the 'STABLE: Instruments' category. The canonical collection hint and image alts also support this classification.",,Horse > Stable Accessories > STABLE: Instruments,/horse/stable/instruments,/horse/stable/instruments/tooth-rasp-float-tungsten-coarse,/horse/stable/instruments/tooth-rasp-float-tungsten-coarse,no,,,ascot saddlery; australia only,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991667917092,toptac-fleece-tendon-boots-white,Tendon Boots Fleece Toptac White,Ascot Saddlery,HORSE: Horse Boots,Tendon Boots,95,auto,"The product is described as 'Toptac Fleece Tendon Boots' and is categorized under 'horse/boots', indicating it is specifically a type of tendon boot for horses. The current type 'HORSE: Horse Boots' is a broader category, while 'Tendon Boots' is more specific.",HORSE: Horse Boots; Horse Boots,Horse > HORSE: Horse Boots > Tendon Boots,/horse/boots/tendon-boots,/horse/boots/toptac-fleece-tendon-boots-white,/horse/boots/tendon-boots/toptac-fleece-tendon-boots-white,yes,/horse/boots/toptac-fleece-tendon-boots-white,/horse/boots/tendon-boots/toptac-fleece-tendon-boots-white,ascot saddlery; australia only; small,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991668343076,toy-dog-rope-braidys-2-knot-small,Toy Dog Rope Braidys 2 Knot Small,Ascot Saddlery,Dog Toys,Dog Toys,95,auto,"The product is clearly described as a toy for dogs, specifically a rope toy, which aligns with the 'Dog Toys' category. The title, description, and canonical collection hint all support this classification.",Dog Accessories; Dog Treats,Pet > Dogs > Dog Toys,/pet/dog/toys,/pet/dog/toys/toy-dog-rope-braidys-2-knot-small,/pet/dog/toys/toy-dog-rope-braidys-2-knot-small,no,,,ascot saddlery; australia only,pets; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991668408612,toy-dog-rope-braidys-2-knot-medium,Toy Dog Rope Braidys 2 Knot Medium,Ascot Saddlery,Dog Toys,Dog Toys,95,auto,"The product is clearly a toy for dogs, as indicated by the title 'Toy Dog Rope Braidys 2 Knot Medium' and the description mentioning 'Mammoth Braided Flossy Chews' which are designed for dogs. The canonical collection hint 'pet/dog/toys' further supports this classification.",Dog Accessories; Dog Treats,Pet > Dogs > Dog Toys,/pet/dog/toys,/pet/dog/toys/toy-dog-rope-braidys-2-knot-medium,/pet/dog/toys/toy-dog-rope-braidys-2-knot-medium,no,,,ascot saddlery; australia only,pets; ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/7991668441380,toy-dog-rope-braidys-2-knot-large,Toy Dog Rope Braidys 2 Knot Large,Ascot Saddlery,Dog Toys,Dog Toys,95,auto,"The product is clearly described as a toy for dogs, specifically a rope toy, which fits under 'Dog Toys'. The title, description, and canonical collection hint all support this classification.",Dog Accessories,Pet > Dogs > Dog Toys,/pet/dog/toys,/pet/dog/toys/toy-dog-rope-braidys-2-knot-large,/pet/dog/toys/toy-dog-rope-braidys-2-knot-large,no,,,ascot saddlery; australia only,pets; ascot-saddlery; globo_basis_collection,gpt-4o,no,
